"","id","tax","var","x","sign","lab","tax_level","lfc","order"
"194","f__Peptostreptococcaceae1","f__Peptostreptococcaceae","LDL",0.415665538808074,"+","+ Peptostreptococcaceae","Family",6.49526814918328e-05,2957
"195","f__[Mogibacteriaceae]40","f__[Mogibacteriaceae]","LDL",0.430492845512039,"+","+ [Mogibacteriaceae]","Family",0.000419559595623406,2788
"196","g__Streptococcus6","f__Streptococcaceae","LDL",1.5961414082148,"-","- Streptococcaceae","Family",-0.282402021310422,2738
"197","s__biforme3","f__Erysipelotrichaceae","LDL",0.524310989436241,"+","+ Erysipelotrichaceae","Family",0.00257515345203439,2986
"198","g__Fusobacterium6","f__Fusobacteriaceae","LDL",0.420262792331925,"+","+ Fusobacteriaceae","Family",0.00117889678568988,2661
"199","g__Leptotrichia10","f__Leptotrichiaceae","LDL",0.591593608105326,"+","+ Leptotrichiaceae","Family",0.0670735242260159,2631
"200","g__Slackia2","f__Coriobacteriaceae","LDL",0.45981872465911,"+","+ Coriobacteriaceae","Family",0.00134292568680309,2562
"201","g__Phascolarctobacterium5","f__Veillonellaceae","LDL",0.670594529570505,"-","- Veillonellaceae","Family",-0.0148784149556697,2474
"202","s__delbrueckii2","f__Lactobacillaceae","LDL",0.877839111417105,"-","- Lactobacillaceae","Family",-0.0978659541056764,2329
"203","s__mesenteroides1","f__Leuconostocaceae","LDL",0.456097821990004,"-","- Leuconostocaceae","Family",-0.0148358025089204,2325
"204","g__Turicibacter1","f__Turicibacteraceae","LDL",0.516964023474717,"-","- Turicibacteraceae","Family",-0.0118473616458402,2314
"205","f__Gemellaceae2","f__Gemellaceae","LDL",1.41167679681993,"-","- Gemellaceae","Family",-0.609968866035052,2304
"206","f__Carnobacteriaceae1","f__Carnobacteriaceae","LDL",1.34498680161487,"-","- Carnobacteriaceae","Family",-0.579891345190805,2284
"207","g__Enterococcus2","f__Enterococcaceae","LDL",1.72669582494373,"-","- Enterococcaceae","Family",-0.597101202107658,2282
"208","f__Planococcaceae4","f__Planococcaceae","LDL",0.633705919010445,"-","- Planococcaceae","Family",-0.090812783911095,2300
"209","f__Bacillaceae1","f__Bacillaceae","LDL",0.717266260763106,"-","- Bacillaceae","Family",-0.105347946457291,2270
"210","g__Facklamia3","f__Aerococcaceae","LDL",0.510122116039825,"-","- Aerococcaceae","Family",-0.0250364286591855,2266
"211","s__durum1","f__Corynebacteriaceae","LDL",0.442410497047485,"-","- Corynebacteriaceae","Family",-0.00291513094542022,2144
"212","g__Brevibacterium1","f__Brevibacteriaceae","LDL",0.427796956363585,"+","+ Brevibacteriaceae","Family",0.00377965262774092,2125
"213","g__Alloscardovia2","f__Bifidobacteriaceae","LDL",0.467827670918611,"+","+ Bifidobacteriaceae","Family",0.00263532250892019,2109
"214","g__Actinomyces5","f__Actinomycetaceae","LDL",1.24891027268542,"-","- Actinomycetaceae","Family",-0.264299686445022,2082
"215","g__Micrococcus2","f__Micrococcaceae","LDL",1.49784908098434,"-","- Micrococcaceae","Family",-0.63611424991554,2111
"216","g__Parvimonas1","f__[Tissierellaceae]","LDL",0.445650942785459,"-","- [Tissierellaceae]","Family",-0.00306511423633389,2846
"217","g__Dehalobacterium7","f__Dehalobacteriaceae","LDL",0.448991942680998,"+","+ Dehalobacteriaceae","Family",0.00783477072098867,2048
"218","g__Campylobacter7","f__Campylobacteraceae","LDL",0.936256252348382,"-","- Campylobacteraceae","Family",-0.132517190043476,2029
"219","g__Peptococcus6","f__Peptococcaceae","LDL",0.48143492177744,"-","- Peptococcaceae","Family",-0.00870252538109853,2023
"220","g__Pseudoramibacter_Eubacterium1","f__Eubacteriaceae","LDL",0.559235740100565,"-","- Eubacteriaceae","Family",-0.0381297440049515,2008
"221","f__Christensenellaceae59","f__Christensenellaceae","LDL",0.532257321199602,"+","+ Christensenellaceae","Family",0.0098039332136106,1738
"222","f__Clostridiaceae4","f__Clostridiaceae","LDL",0.825520276429692,"-","- Clostridiaceae","Family",-0.0300606876974953,1745
"223","f__Ruminococcaceae49","f__Ruminococcaceae","LDL",0.425192725533149,"+","+ Ruminococcaceae","Family",7.5860018865475e-05,1705
"224","g__Blautia38","f__Lachnospiraceae","LDL",0.549599716868401,"-","- Lachnospiraceae","Family",-0.00129687936665433,523
"225","s__muciniphila1","f__Verrucomicrobiaceae","HDL",0.35032313692471,"+","+ Verrucomicrobiaceae","Family",0.000584990508073105,4026
"226","g__Prevotella26","f__Prevotellaceae","HDL",0.33557980242156,"+","+ Prevotellaceae","Family",8.61274084973567e-05,3929
"227","g__[Prevotella]6","f__[Paraprevotellaceae]","HDL",0.338242784016914,"-","- [Paraprevotellaceae]","Family",-0.000407038200417656,4002
"228","g__Butyricimonas5","f__[Odoribacteraceae]","HDL",0.333802137368161,"-","- [Odoribacteraceae]","Family",-4.60928079264969e-05,3805
"229","g__Parabacteroides23","f__Porphyromonadaceae","HDL",0.422496637435819,"+","+ Porphyromonadaceae","Family",0.000508499459685259,3727
"230","f__[Barnesiellaceae]12","f__[Barnesiellaceae]","HDL",0.339728972210533,"-","- [Barnesiellaceae]","Family",-0.000334074528280792,3710
"231","f__S24-731","f__S24-7","HDL",0.441427798525924,"+","+ S24-7","Family",0.013559529193622,3672
"232","g__Pedobacter2","f__Sphingobacteriaceae","HDL",0.468221362687934,"+","+ Sphingobacteriaceae","Family",0.0310063951677933,3628
"233","s__meningoseptica1","f__[Weeksellaceae]","HDL",0.91791764604602,"-","- [Weeksellaceae]","Family",-0.530690242583493,3596
"234","s__putredinis1","f__Rikenellaceae","HDL",0.373094242001465,"+","+ Rikenellaceae","Family",0.000455323157439518,3566
"235","g__Bacteroides23","f__Bacteroidaceae","HDL",0.378641238861532,"+","+ Bacteroidaceae","Family",0.000286042605118554,3501
"236","f__Desulfovibrionaceae4","f__Desulfovibrionaceae","HDL",0.338972018553122,"+","+ Desulfovibrionaceae","Family",8.14580456984834e-05,3396
"237","g__Sphingomonas3","f__Sphingomonadaceae","HDL",0.34051452884501,"+","+ Sphingomonadaceae","Family",0.00234051156958275,3352
"238","f__Bradyrhizobiaceae3","f__Bradyrhizobiaceae","HDL",0.538053727835475,"-","- Bradyrhizobiaceae","Family",-0.00381319843790635,3323
"239","s__diminuta2","f__Caulobacteraceae","HDL",0.344911570856317,"+","+ Caulobacteraceae","Family",0.00218600193566326,3313
"240","f__Rhizobiaceae2","f__Rhizobiaceae","HDL",0.357095439137966,"-","- Rhizobiaceae","Family",-0.00881069839879507,3291
"241","g__Stenotrophomonas3","f__Xanthomonadaceae","HDL",0.453570856138308,"-","- Xanthomonadaceae","Family",-0.0185019407708762,3274
"242","s__veronii2","f__Pseudomonadaceae","HDL",2.07355284832338,"-","- Pseudomonadaceae","Family",-1.42739451137014,3266
"243","g__Sutterella10","f__Alcaligenaceae","HDL",0.637064897427566,"-","- Alcaligenaceae","Family",-0.00755368115420528,3220
"244","s__formigenes3","f__Oxalobacteraceae","HDL",0.402624327803467,"-","- Oxalobacteraceae","Family",-0.00850943127059753,3205
"245","s__terrigena1","f__Comamonadaceae","HDL",0.392977183032225,"+","+ Comamonadaceae","Family",0.0142713756866114,3168
"246","s__bryophila1","f__Burkholderiaceae","HDL",0.358683305171003,"-","- Burkholderiaceae","Family",-0.00542317025874967,3152
"247","f__Succinivibrionaceae2","f__Succinivibrionaceae","HDL",0.734655461213468,"+","+ Succinivibrionaceae","Family",0.139552161920733,3140
"248","s__sakazakii1","f__Enterobacteriaceae","HDL",0.334375913237023,"-","- Enterobacteriaceae","Family",-0.000375914246397765,3114
"249","s__parainfluenzae1","f__Pasteurellaceae","HDL",0.348011871226948,"-","- Pasteurellaceae","Family",-0.000852807739314014,3106
"250","s__schindleri1","f__Moraxellaceae","HDL",3.60131946919861,"-","- Moraxellaceae","Family",-2.03284042927098,3079
"251","f__Victivallaceae4","f__Victivallaceae","HDL",0.345904473153201,"-","- Victivallaceae","Family",-0.00274996231912025,3060
"252","g__Methanobrevibacter4","f__Methanobacteriaceae","HDL",0.336863447858392,"+","+ Methanobacteriaceae","Family",0.000418768131130821,3041
"253","f__Peptostreptococcaceae1","f__Peptostreptococcaceae","HDL",0.368270427564145,"-","- Peptostreptococcaceae","Family",-0.000669914851860665,2957
"254","f__[Mogibacteriaceae]40","f__[Mogibacteriaceae]","HDL",0.508812104952249,"+","+ [Mogibacteriaceae]","Family",0.00181619817888022,2788
"255","g__Streptococcus6","f__Streptococcaceae","HDL",0.366100829774469,"-","- Streptococcaceae","Family",-0.000426845327877714,2738
"256","s__biforme3","f__Erysipelotrichaceae","HDL",0.364080660113724,"-","- Erysipelotrichaceae","Family",-0.000138324059777162,2986
"257","g__Fusobacterium6","f__Fusobacteriaceae","HDL",1.22377849303466,"+","+ Fusobacteriaceae","Family",0.610011190500522,2661
"258","g__Leptotrichia10","f__Leptotrichiaceae","HDL",0.355603463405103,"-","- Leptotrichiaceae","Family",-0.00670438966166695,2631
"259","g__Slackia2","f__Coriobacteriaceae","HDL",0.385174128946589,"-","- Coriobacteriaceae","Family",-0.000249676720393696,2562
"260","g__Phascolarctobacterium5","f__Veillonellaceae","HDL",0.486466959026752,"-","- Veillonellaceae","Family",-0.000627688829633262,2474
"261","s__delbrueckii2","f__Lactobacillaceae","HDL",0.343044564389753,"+","+ Lactobacillaceae","Family",0.000476803580594805,2329
"262","s__mesenteroides1","f__Leuconostocaceae","HDL",0.414948676638364,"-","- Leuconostocaceae","Family",-0.0138128566191874,2325
"263","g__Turicibacter1","f__Turicibacteraceae","HDL",0.370588287479738,"-","- Turicibacteraceae","Family",-0.00164614742992279,2314
"264","f__Gemellaceae2","f__Gemellaceae","HDL",0.381768721418105,"-","- Gemellaceae","Family",-0.00807351209075873,2304
"265","f__Carnobacteriaceae1","f__Carnobacteriaceae","HDL",0.342168268446411,"+","+ Carnobacteriaceae","Family",0.00117985991031983,2284
"266","g__Enterococcus2","f__Enterococcaceae","HDL",0.375752538408259,"+","+ Enterococcaceae","Family",0.00465286899047886,2282
"267","f__Planococcaceae4","f__Planococcaceae","HDL",0.341329787032808,"-","- Planococcaceae","Family",-0.00293658248586791,2300
"268","f__Bacillaceae1","f__Bacillaceae","HDL",0.408380565961814,"+","+ Bacillaceae","Family",0.0182226290089432,2270
"269","g__Facklamia3","f__Aerococcaceae","HDL",0.334970368935862,"-","- Aerococcaceae","Family",-0.000725366580529919,2266
"270","s__durum1","f__Corynebacteriaceae","HDL",0.34395643923756,"-","- Corynebacteriaceae","Family",-0.000331580267638725,2144
"271","g__Brevibacterium1","f__Brevibacteriaceae","HDL",0.346934154088342,"-","- Brevibacteriaceae","Family",-0.00393089944513488,2125
"272","g__Alloscardovia2","f__Bifidobacteriaceae","HDL",0.349144792671456,"-","- Bifidobacteriaceae","Family",-0.000129887356858165,2109
"273","g__Actinomyces5","f__Actinomycetaceae","HDL",0.431282871521318,"+","+ Actinomycetaceae","Family",0.00344749238030035,2082
"274","g__Micrococcus2","f__Micrococcaceae","HDL",0.352837775138122,"-","- Micrococcaceae","Family",-0.00288221391843234,2111
"275","g__Parvimonas1","f__[Tissierellaceae]","HDL",0.578721079704496,"+","+ [Tissierellaceae]","Family",0.0112447272017734,2846
"276","g__Dehalobacterium7","f__Dehalobacteriaceae","HDL",0.33621078323314,"-","- Dehalobacteriaceae","Family",-0.000615896793408359,2048
"277","g__Campylobacter7","f__Campylobacteraceae","HDL",0.38888875652959,"+","+ Campylobacteraceae","Family",0.00569465763750323,2029
"278","g__Peptococcus6","f__Peptococcaceae","HDL",0.337541498742319,"-","- Peptococcaceae","Family",-0.0001975550684849,2023
"279","g__Pseudoramibacter_Eubacterium1","f__Eubacteriaceae","HDL",0.354182316051306,"-","- Eubacteriaceae","Family",-0.00267782534294683,2008
"280","f__Christensenellaceae59","f__Christensenellaceae","HDL",0.360366895477441,"+","+ Christensenellaceae","Family",0.000537576345127579,1738
"281","f__Clostridiaceae4","f__Clostridiaceae","HDL",0.397530912129081,"-","- Clostridiaceae","Family",-0.000497228811231475,1745
"282","f__Ruminococcaceae49","f__Ruminococcaceae","HDL",0.362162989055264,"+","+ Ruminococcaceae","Family",8.03874960542863e-05,1705
"283","g__Blautia38","f__Lachnospiraceae","HDL",0.351558422639399,"+","+ Lachnospiraceae","Family",5.73520350838915e-05,523
"284","s__muciniphila1","f__Verrucomicrobiaceae","Glucose",0.417638761839458,"+","+ Verrucomicrobiaceae","Family",0.00530102147959853,4026
"285","g__Prevotella26","f__Prevotellaceae","Glucose",0.409208706268012,"-","- Prevotellaceae","Family",-0.00364376287997275,3929
"286","g__[Prevotella]6","f__[Paraprevotellaceae]","Glucose",0.386077033381711,"+","+ [Paraprevotellaceae]","Family",0.00292194601868733,4002
"287","g__Butyricimonas5","f__[Odoribacteraceae]","Glucose",0.496572386782257,"+","+ [Odoribacteraceae]","Family",0.00746624473245095,3805
"288","g__Parabacteroides23","f__Porphyromonadaceae","Glucose",0.472463521763087,"-","- Porphyromonadaceae","Family",-0.00319594968370291,3727
"289","f__[Barnesiellaceae]12","f__[Barnesiellaceae]","Glucose",0.506409755171605,"+","+ [Barnesiellaceae]","Family",0.0131431938195879,3710
"290","f__S24-731","f__S24-7","Glucose",0.435144818659016,"-","- S24-7","Family",-0.0158893360100607,3672
"291","g__Pedobacter2","f__Sphingobacteriaceae","Glucose",0.376726538036622,"-","- Sphingobacteriaceae","Family",-0.00348589736116199,3628
"292","s__meningoseptica1","f__[Weeksellaceae]","Glucose",0.431223599066483,"-","- [Weeksellaceae]","Family",-0.0250844406296476,3596
"293","s__putredinis1","f__Rikenellaceae","Glucose",0.439329058856439,"+","+ Rikenellaceae","Family",0.00316524990553032,3566
"294","g__Bacteroides23","f__Bacteroidaceae","Glucose",0.39550746345628,"+","+ Bacteroidaceae","Family",0.000786162237729002,3501
"295","f__Desulfovibrionaceae4","f__Desulfovibrionaceae","Glucose",0.374038114632806,"-","- Desulfovibrionaceae","Family",-0.000349653960413665,3396
"296","g__Sphingomonas3","f__Sphingomonadaceae","Glucose",0.622222289039656,"+","+ Sphingomonadaceae","Family",0.110923543142822,3352
"297","f__Bradyrhizobiaceae3","f__Bradyrhizobiaceae","Glucose",0.453939678496698,"-","- Bradyrhizobiaceae","Family",-0.0042968673209,3323
"298","s__diminuta2","f__Caulobacteraceae","Glucose",0.599345782817362,"+","+ Caulobacteraceae","Family",0.0673378113563275,3313
"299","f__Rhizobiaceae2","f__Rhizobiaceae","Glucose",0.384387324226404,"+","+ Rhizobiaceae","Family",0.00558127860463852,3291
"300","g__Stenotrophomonas3","f__Xanthomonadaceae","Glucose",0.37814668045886,"-","- Xanthomonadaceae","Family",-0.00251767435261348,3274
"301","s__veronii2","f__Pseudomonadaceae","Glucose",3.38128888624524,"+","+ Pseudomonadaceae","Family",1.50985376425971,3266
"302","g__Sutterella10","f__Alcaligenaceae","Glucose",0.543940902316922,"+","+ Alcaligenaceae","Family",0.00838879236213369,3220
"303","s__formigenes3","f__Oxalobacteraceae","Glucose",0.41467371676759,"-","- Oxalobacteraceae","Family",-0.0099688392479028,3205
"304","s__terrigena1","f__Comamonadaceae","Glucose",0.387807572964633,"+","+ Comamonadaceae","Family",0.00563791373500364,3168
"305","s__bryophila1","f__Burkholderiaceae","Glucose",0.648007579927899,"-","- Burkholderiaceae","Family",-0.103557221938129,3152
"306","f__Succinivibrionaceae2","f__Succinivibrionaceae","Glucose",0.389615845429165,"-","- Succinivibrionaceae","Family",-0.00868075503021025,3140
"307","s__sakazakii1","f__Enterobacteriaceae","Glucose",1.26789573881526,"+","+ Enterobacteriaceae","Family",0.539502875564765,3114
"308","s__parainfluenzae1","f__Pasteurellaceae","Glucose",0.51747513699183,"-","- Pasteurellaceae","Family",-0.0158555253945696,3106
"309","s__schindleri1","f__Moraxellaceae","Glucose",0.37535962985839,"+","+ Moraxellaceae","Family",0.00262799912070161,3079
"310","f__Victivallaceae4","f__Victivallaceae","Glucose",0.404259011402556,"-","- Victivallaceae","Family",-0.0124983298478747,3060
"311","g__Methanobrevibacter4","f__Methanobacteriaceae","Glucose",0.42077144920035,"-","- Methanobacteriaceae","Family",-0.0105249186363756,3041
"312","f__Peptostreptococcaceae1","f__Peptostreptococcaceae","Glucose",0.465829699068855,"+","+ Peptostreptococcaceae","Family",0.00611415963886734,2957
"313","f__[Mogibacteriaceae]40","f__[Mogibacteriaceae]","Glucose",0.487715887686957,"-","- [Mogibacteriaceae]","Family",-0.00367532037695443,2788
"314","g__Streptococcus6","f__Streptococcaceae","Glucose",0.479744874472018,"+","+ Streptococcaceae","Family",0.00503491197502838,2738
"315","s__biforme3","f__Erysipelotrichaceae","Glucose",0.578263112590345,"+","+ Erysipelotrichaceae","Family",0.00452326545612987,2986
"316","g__Fusobacterium6","f__Fusobacteriaceae","Glucose",0.448682303287051,"-","- Fusobacteriaceae","Family",-0.0155241495382403,2661
"317","g__Leptotrichia10","f__Leptotrichiaceae","Glucose",0.766221728749442,"-","- Leptotrichiaceae","Family",-0.141495740835975,2631
"318","g__Slackia2","f__Coriobacteriaceae","Glucose",0.560092240062118,"+","+ Coriobacteriaceae","Family",0.00414469730146151,2562
"319","g__Phascolarctobacterium5","f__Veillonellaceae","Glucose",0.427516812852873,"+","+ Veillonellaceae","Family",0.00116979873635368,2474
"320","s__delbrueckii2","f__Lactobacillaceae","Glucose",0.401913522799532,"+","+ Lactobacillaceae","Family",0.00458601379501208,2329
"321","s__mesenteroides1","f__Leuconostocaceae","Glucose",1.07541311611857,"-","- Leuconostocaceae","Family",-0.334810823156429,2325
"322","g__Turicibacter1","f__Turicibacteraceae","Glucose",0.411870439040574,"+","+ Turicibacteraceae","Family",0.00544438879894118,2314
"323","f__Gemellaceae2","f__Gemellaceae","Glucose",0.926146786500688,"-","- Gemellaceae","Family",-0.140152673485456,2304
"324","f__Carnobacteriaceae1","f__Carnobacteriaceae","Glucose",0.391499922706173,"-","- Carnobacteriaceae","Family",-0.00446399178547053,2284
"325","g__Enterococcus2","f__Enterococcaceae","Glucose",0.67802317205058,"-","- Enterococcaceae","Family",-0.0729767560434715,2282
"326","f__Planococcaceae4","f__Planococcaceae","Glucose",0.424043851966151,"+","+ Planococcaceae","Family",0.0220935249949795,2300
"327","f__Bacillaceae1","f__Bacillaceae","Glucose",1.43342714231248,"+","+ Bacillaceae","Family",0.738180639416408,2270
"328","g__Facklamia3","f__Aerococcaceae","Glucose",0.833018378541671,"-","- Aerococcaceae","Family",-0.145020142982943,2266
"329","s__durum1","f__Corynebacteriaceae","Glucose",2.09089887737408,"-","- Corynebacteriaceae","Family",-0.488285347061385,2144
"330","g__Brevibacterium1","f__Brevibacteriaceae","Glucose",0.406670317661103,"-","- Brevibacteriaceae","Family",-0.0153906955607192,2125
"331","g__Alloscardovia2","f__Bifidobacteriaceae","Glucose",0.381149546128447,"+","+ Bifidobacteriaceae","Family",0.000274794911945917,2109
"332","g__Actinomyces5","f__Actinomycetaceae","Glucose",0.716208274679838,"-","- Actinomycetaceae","Family",-0.0484610056402464,2082
"333","g__Micrococcus2","f__Micrococcaceae","Glucose",0.397555747812022,"-","- Micrococcaceae","Family",-0.00736267812629544,2111
"334","g__Parvimonas1","f__[Tissierellaceae]","Glucose",4.35867549037612,"-","- [Tissierellaceae]","Family",-0.625818800159511,2846
"335","g__Dehalobacterium7","f__Dehalobacteriaceae","Glucose",0.393463545466782,"-","- Dehalobacteriaceae","Family",-0.00477359937653554,2048
"336","g__Campylobacter7","f__Campylobacteraceae","Glucose",1.87905724209625,"-","- Campylobacteraceae","Family",-0.642919033218451,2029
"337","g__Peptococcus6","f__Peptococcaceae","Glucose",0.399683654023345,"-","- Peptococcaceae","Family",-0.00396128107793294,2023
"338","g__Pseudoramibacter_Eubacterium1","f__Eubacteriaceae","Glucose",0.37961915552521,"-","- Eubacteriaceae","Family",-0.00179500898654791,2008
"339","f__Christensenellaceae59","f__Christensenellaceae","Glucose",0.529824418380253,"-","- Christensenellaceae","Family",-0.00873789689735764,1738
